time_block,EXPECTED_TIME_TO_SERVE_COMPOSITION,REAL_TIME_TO_SERVE_COMPOSITION,CLIENT_AGENT
"2013-08-13 15_51_17","7191","7105","23"
"2013-08-13 15_51_18","7191","7101","31"
"2013-08-13 15_51_19","7191","7104","24"
"2013-08-13 15_51_19","7191","7205","43"
"2013-08-13 15_51_20","7191","7103","49"
"2013-08-13 15_51_20","7191","7103","48"
"2013-08-13 15_51_21","7191","7102","44"
"2013-08-13 15_51_22","7191","7104","46"
"2013-08-13 15_51_22","7191","7101","28"
"2013-08-13 15_51_23","7191","6505","35"
"2013-08-13 15_51_23","7191","6505","47"
"2013-08-13 15_51_24","7191","6545","27"
"2013-08-13 15_51_25","7191","6504","39"
"2013-08-13 15_51_25","7191","6505","32"
"2013-08-13 15_51_26","7191","6502","38"
"2013-08-13 15_51_26","6615","6508","41"
"2013-08-13 15_51_27","7191","6608","22"
"2013-08-13 15_51_28","6615","7008","30"
"2013-08-13 15_51_28","6615","7016","45"
"2013-08-13 15_51_29","6615","7005","40"
"2013-08-13 15_51_29","6615","7105","26"
"2013-08-13 15_51_30","6615","7011","50"
"2013-08-13 15_51_31","6615","7006","33"
"2013-08-13 15_51_31","6615","7009","42"
"2013-08-13 15_51_32","6615","7016","36"
"2013-08-13 15_51_32","6615","7009","37"
"2013-08-13 15_51_33","6615","7005","21"
"2013-08-13 15_51_34","6039","7004","29"
"2013-08-13 15_51_34","6615","7303","34"
"2013-08-13 15_51_35","6039","7607","25"
"2013-08-13 15_51_35","6039","7596","23"
"2013-08-13 15_51_36","6039","7610","31"
"2013-08-13 15_51_37","6039","7607","24"
"2013-08-13 15_51_37","6039","7609","43"
"2013-08-13 15_51_38","6039","7613","49"
"2013-08-13 15_51_38","6039","7605","48"
"2013-08-13 15_51_39","6615","7603","44"
"2013-08-13 15_51_40","6615","7602","46"
"2013-08-13 15_51_40","6615","7605","28"
"2013-08-13 15_51_41","6615","7606","35"
"2013-08-13 15_51_41","6615","7606","47"
"2013-08-13 15_51_42","6615","7607","27"
"2013-08-13 15_51_43","6615","7611","39"
"2013-08-13 15_51_43","6615","7623","32"
"2013-08-13 15_51_44","6615","7606","38"
"2013-08-13 15_51_44","6615","7604","41"
"2013-08-13 15_51_45","6615","7608","22"
"2013-08-13 15_51_46","7191","7609","30"
"2013-08-13 15_51_46","7191","7607","45"
"2013-08-13 15_51_47","7191","7608","40"
"2013-08-13 15_51_47","7191","7605","26"
"2013-08-13 15_51_48","7191","7604","50"
"2013-08-13 15_51_49","7191","7596","33"
"2013-08-13 15_51_49","7254","7601","42"
"2013-08-13 15_51_50","7191","7606","36"
"2013-08-13 15_51_50","7191","7606","37"
"2013-08-13 15_51_51","7191","7604","21"
"2013-08-13 15_51_52","7191","7603","29"
"2013-08-13 15_51_52","7191","7606","34"
"2013-08-13 15_51_53","7191","7582","25"
"2013-08-13 15_51_53","7191","7613","23"
"2013-08-13 15_51_54","7191","7614","31"
"2013-08-13 15_51_55","7191","7627","24"
"2013-08-13 15_51_55","7191","7603","43"
"2013-08-13 15_51_56","7191","7607","49"
"2013-08-13 15_51_56","7191","7610","48"
"2013-08-13 15_51_57","7191","7705","44"
"2013-08-13 15_51_58","7191","7605","46"
"2013-08-13 15_51_58","7191","7606","28"
"2013-08-13 15_51_59","7191","7608","35"
"2013-08-13 15_51_59","7191","7608","47"
"2013-08-13 15_52_00","7191","7603","27"
"2013-08-13 15_52_01","7191","7603","39"
"2013-08-13 15_52_01","7191","7604","32"
"2013-08-13 15_52_02","7191","7605","38"
"2013-08-13 15_52_02","7191","7603","41"
"2013-08-13 15_52_03","7191","7606","22"
"2013-08-13 15_52_04","7094","7610","30"
"2013-08-13 15_52_04","7191","7608","45"
"2013-08-13 15_52_05","7191","7604","40"
"2013-08-13 15_52_05","7191","7607","26"
"2013-08-13 15_52_06","7191","7613","50"
"2013-08-13 15_52_07","7191","7605","33"
"2013-08-13 15_52_07","7191","7602","42"
"2013-08-13 15_52_08","7191","7605","36"
"2013-08-13 15_52_08","7094","7605","37"
"2013-08-13 15_52_09","7191","7607","21"
"2013-08-13 15_52_10","7191","7602","29"
"2013-08-13 15_52_10","7191","7603","34"
"2013-08-13 15_52_11","7191","7607","25"
"2013-08-13 15_52_11","7191","7606","23"
"2013-08-13 15_52_12","7191","7603","31"
"2013-08-13 15_52_13","7191","7606","24"
"2013-08-13 15_52_13","7191","7609","43"
"2013-08-13 15_52_14","7191","7603","49"
"2013-08-13 15_52_14","7094","7605","48"
"2013-08-13 15_52_15","7191","7607","44"
"2013-08-13 15_52_16","7191","7607","46"
"2013-08-13 15_52_16","7191","7604","28"
"2013-08-13 15_52_17","7191","7607","35"
"2013-08-13 15_52_17","7191","7607","47"
"2013-08-13 15_52_18","7191","7607","27"
"2013-08-13 15_52_19","7191","7603","39"
"2013-08-13 15_52_19","7191","7601","32"
"2013-08-13 15_52_20","7191","7607","38"
"2013-08-13 15_52_20","7191","7605","41"
"2013-08-13 15_52_21","7191","7604","22"
"2013-08-13 15_52_22","7191","7605","30"
"2013-08-13 15_52_22","7191","7603","45"
"2013-08-13 15_52_23","829","902","23"
"2013-08-13 15_52_23","7191","7613","40"
"2013-08-13 15_52_23","7191","7599","26"
"2013-08-13 15_52_24","7191","7596","50"
"2013-08-13 15_52_25","7191","7603","33"
"2013-08-13 15_52_25","7191","7603","42"
"2013-08-13 15_52_26","7191","7607","36"
"2013-08-13 15_52_26","7191","7606","37"
"2013-08-13 15_52_27","7191","7609","21"
"2013-08-13 15_52_28","7191","7607","29"
"2013-08-13 15_52_28","7191","7599","34"
"2013-08-13 15_52_29","7191","7605","25"
"2013-08-13 15_52_29","7191","7013","31"
"2013-08-13 15_52_30","7191","7006","24"
"2013-08-13 15_52_31","7191","7004","43"
"2013-08-13 15_52_31","7191","7003","49"
"2013-08-13 15_52_32","7191","6997","48"
"2013-08-13 15_52_32","7191","7005","44"
"2013-08-13 15_52_33","7191","7003","46"
"2013-08-13 15_52_34","7191","7001","28"
"2013-08-13 15_52_34","7191","7009","35"
"2013-08-13 15_52_35","7191","7003","47"
"2013-08-13 15_52_35","7191","7024","27"
"2013-08-13 15_52_36","7191","7003","39"
"2013-08-13 15_52_37","7191","7108","32"
"2013-08-13 15_52_37","7191","7008","38"
"2013-08-13 15_52_38","7191","7006","41"
"2013-08-13 15_52_38","7191","7012","22"
"2013-08-13 15_52_39","7191","7016","30"
"2013-08-13 15_52_40","6615","7006","45"
"2013-08-13 15_52_40","6615","7110","23"
"2013-08-13 15_52_41","6615","7611","40"
"2013-08-13 15_52_41","6615","7704","26"
"2013-08-13 15_52_42","6615","7601","50"
"2013-08-13 15_52_43","6615","7604","33"
"2013-08-13 15_52_43","6615","7603","42"
"2013-08-13 15_52_44","6615","7606","36"
"2013-08-13 15_52_44","6615","7606","37"
"2013-08-13 15_52_45","6615","7605","21"
"2013-08-13 15_52_46","6615","7610","29"
"2013-08-13 15_52_46","6615","7611","34"
"2013-08-13 15_52_47","6615","7617","25"
"2013-08-13 15_52_47","6615","7698","31"
"2013-08-13 15_52_48","6615","7611","24"
"2013-08-13 15_52_49","6615","7610","43"
"2013-08-13 15_52_49","6615","7609","49"
"2013-08-13 15_52_50","6615","7612","48"
"2013-08-13 15_52_50","6615","7612","44"
"2013-08-13 15_52_51","6615","7602","46"
"2013-08-13 15_52_52","7191","7624","28"
"2013-08-13 15_52_52","7191","7604","35"
"2013-08-13 15_52_53","7191","7608","47"
"2013-08-13 15_52_53","7191","7624","27"
"2013-08-13 15_52_54","7191","7611","39"
"2013-08-13 15_52_55","7191","7696","32"
"2013-08-13 15_52_55","7191","7729","38"
"2013-08-13 15_52_56","7191","7699","41"
"2013-08-13 15_52_56","7191","7730","22"
"2013-08-13 15_52_57","7191","7706","30"
"2013-08-13 15_52_58","7191","7708","45"
"2013-08-13 15_52_58","7191","7703","23"
"2013-08-13 15_52_59","7191","7802","40"
"2013-08-13 15_52_59","7191","7710","26"
"2013-08-13 15_53_00","7191","7705","50"
"2013-08-13 15_53_01","7191","7710","33"
"2013-08-13 15_53_01","7191","7709","42"
"2013-08-13 15_53_02","7191","7706","36"
"2013-08-13 15_53_02","7191","7707","37"
"2013-08-13 15_53_03","7191","7752","21"
"2013-08-13 15_53_04","7191","7738","29"
"2013-08-13 15_53_04","7191","7698","34"
"2013-08-13 15_53_05","829","935","27"
"2013-08-13 15_53_05","7191","7669","25"
"2013-08-13 15_53_05","7191","7705","31"
"2013-08-13 15_53_06","7191","7701","24"
"2013-08-13 15_53_07","857","1006","38"
"2013-08-13 15_53_07","7191","7707","43"
"2013-08-13 15_53_07","7191","7709","49"
"2013-08-13 15_53_08","7191","7724","48"
"2013-08-13 15_53_08","7191","7691","44"
"2013-08-13 15_53_09","7191","7701","46"
"2013-08-13 15_53_10","7191","7704","28"
"2013-08-13 15_53_10","7191","7703","35"
"2013-08-13 15_53_11","7191","7782","47"
"2013-08-13 15_53_11","7191","7102","39"
"2013-08-13 15_53_12","7191","7001","32"
"2013-08-13 15_53_13","7191","6503","41"
"2013-08-13 15_53_13","7191","6406","22"
"2013-08-13 15_53_14","7191","6407","30"
"2013-08-13 15_53_14","7191","6407","45"
"2013-08-13 15_53_15","7191","6419","23"
"2013-08-13 15_53_16","7191","6505","40"
"2013-08-13 15_53_16","7191","6405","26"
"2013-08-13 15_53_17","7191","6404","50"
"2013-08-13 15_53_17","7191","6403","33"
"2013-08-13 15_53_18","7191","6402","42"
"2013-08-13 15_53_19","7191","6407","36"
"2013-08-13 15_53_19","7191","6406","37"
"2013-08-13 15_53_20","829","900","44"
"2013-08-13 15_53_20","7191","6409","21"
"2013-08-13 15_53_20","829","901","46"
"2013-08-13 15_53_20","7191","6416","29"
"2013-08-13 15_53_21","6615","6413","34"
"2013-08-13 15_53_22","7191","6583","27"
"2013-08-13 15_53_22","6615","7005","25"
"2013-08-13 15_53_23","6615","7005","31"
"2013-08-13 15_53_23","6039","7004","24"
"2013-08-13 15_53_24","6039","7008","43"
"2013-08-13 15_53_25","6039","7609","38"
"2013-08-13 15_53_25","6039","7604","49"
"2013-08-13 15_53_26","6039","7616","48"
"2013-08-13 15_53_26","6039","6403","28"
"2013-08-13 15_53_27","6039","6403","35"
"2013-08-13 15_53_28","6039","6408","47"
"2013-08-13 15_53_28","6039","6404","39"
"2013-08-13 15_53_29","6039","6408","32"
"2013-08-13 15_53_29","6039","6405","41"
"2013-08-13 15_53_30","6039","6405","22"
"2013-08-13 15_53_31","6039","6396","30"
"2013-08-13 15_53_31","6039","6405","45"
"2013-08-13 15_53_32","6039","6410","23"
"2013-08-13 15_53_32","719","804","34"
"2013-08-13 15_53_32","6615","6410","40"
"2013-08-13 15_53_33","6615","6427","26"
"2013-08-13 15_53_34","6615","6408","50"
"2013-08-13 15_53_34","6615","6405","33"
"2013-08-13 15_53_35","7191","6415","42"
"2013-08-13 15_53_35","7191","6406","36"
"2013-08-13 15_53_36","6615","6421","37"
"2013-08-13 15_53_37","6039","6504","44"
"2013-08-13 15_53_37","6039","7005","21"
"2013-08-13 15_53_38","6039","7170","46"
"2013-08-13 15_53_39","6039","7703","29"
"2013-08-13 15_53_39","6039","7152","27"
"2013-08-13 15_53_40","6039","7107","25"
"2013-08-13 15_53_40","6039","7100","31"
"2013-08-13 15_53_41","6039","7084","24"
"2013-08-13 15_53_42","6039","7106","43"
"2013-08-13 15_53_42","6039","7065","38"
"2013-08-13 15_53_43","6039","7107","49"
"2013-08-13 15_53_43","6039","7104","48"
"2013-08-13 15_53_44","6039","7118","28"
"2013-08-13 15_53_45","6039","7104","35"
"2013-08-13 15_53_45","6039","7107","47"
"2013-08-13 15_53_46","6039","7067","39"
"2013-08-13 15_53_46","6039","7099","32"
"2013-08-13 15_53_47","6039","7132","41"
"2013-08-13 15_53_48","6039","7201","22"
"2013-08-13 15_53_48","6678","7197","30"
"2013-08-13 15_53_49","7191","7261","45"
"2013-08-13 15_53_50","6615","7274","23"
"2013-08-13 15_53_50","7191","7500","34"
"2013-08-13 15_53_51","6615","7903","40"
"2013-08-13 15_53_51","6615","7909","26"
"2013-08-13 15_53_52","6615","7903","50"
"2013-08-13 15_53_53","6615","8000","33"
"2013-08-13 15_53_53","6615","7910","42"
"2013-08-13 15_53_54","6615","7905","36"
"2013-08-13 15_53_54","6615","7899","37"
"2013-08-13 15_53_55","6615","7911","44"
"2013-08-13 15_53_56","6615","7905","21"
"2013-08-13 15_53_56","6615","7903","46"
"2013-08-13 15_53_57","6615","7846","29"
"2013-08-13 15_53_57","6615","7801","27"
"2013-08-13 15_53_58","6615","7809","25"
"2013-08-13 15_53_59","6615","7846","31"
"2013-08-13 15_53_59","6615","7902","24"
"2013-08-13 15_54_00","6615","7909","43"
"2013-08-13 15_54_00","6615","7924","38"
"2013-08-13 15_54_01","6894","7904","49"
"2013-08-13 15_54_02","7191","7913","48"
"2013-08-13 15_54_02","7191","7902","28"
"2013-08-13 15_54_03","7191","7890","35"
"2013-08-13 15_54_03","7191","7909","47"
"2013-08-13 15_54_04","7191","7897","39"
"2013-08-13 15_54_05","7254","7905","32"
"2013-08-13 15_54_05","7191","7901","41"
"2013-08-13 15_54_06","7191","7807","22"
"2013-08-13 15_54_06","7191","7800","30"
"2013-08-13 15_54_07","7191","7814","45"
"2013-08-13 15_54_08","7191","7702","23"
"2013-08-13 15_54_08","7191","7707","34"
"2013-08-13 15_54_09","7191","7704","40"
"2013-08-13 15_54_09","7191","7711","26"
"2013-08-13 15_54_10","7191","7708","50"
"2013-08-13 15_54_11","7191","7704","33"
"2013-08-13 15_54_11","7191","7704","42"
"2013-08-13 15_54_12","7191","7705","36"
"2013-08-13 15_54_12","7191","7755","37"
"2013-08-13 15_54_13","7191","7800","44"
"2013-08-13 15_54_14","7191","7801","21"
"2013-08-13 15_54_14","7191","7789","46"
"2013-08-13 15_54_15","7191","7890","29"
"2013-08-13 15_54_16","7191","7806","27"
"2013-08-13 15_54_16","7191","7803","25"
"2013-08-13 15_54_17","7191","7813","31"
"2013-08-13 15_54_17","7191","7703","24"
"2013-08-13 15_54_18","7191","7700","43"
"2013-08-13 15_54_19","7191","7712","38"
"2013-08-13 15_54_19","7191","7704","49"
"2013-08-13 15_54_20","7191","7704","48"
"2013-08-13 15_54_20","7191","7702","28"
"2013-08-13 15_54_21","7191","7707","35"
"2013-08-13 15_54_22","7191","7706","47"
"2013-08-13 15_54_22","7191","7779","39"
"2013-08-13 15_54_23","7191","7801","32"
"2013-08-13 15_54_23","7191","7800","41"
"2013-08-13 15_54_24","7191","7805","22"
"2013-08-13 15_54_25","7191","7803","30"
"2013-08-13 15_54_25","7191","7805","45"
"2013-08-13 15_54_26","7191","7803","23"
"2013-08-13 15_54_26","7191","7809","34"
"2013-08-13 15_54_27","7191","7812","40"
"2013-08-13 15_54_28","7191","7807","26"
"2013-08-13 15_54_28","7191","7806","50"
"2013-08-13 15_54_29","7191","7812","33"
"2013-08-13 15_54_29","7191","7806","42"
"2013-08-13 15_54_30","823","1013","38"
"2013-08-13 15_54_30","7191","7785","36"
"2013-08-13 15_54_31","7191","7802","37"
"2013-08-13 15_54_31","829","894","48"
"2013-08-13 15_54_31","7191","7706","44"
"2013-08-13 15_54_32","7191","7705","21"
"2013-08-13 15_54_32","7191","7721","46"
"2013-08-13 15_54_33","7191","7702","29"
"2013-08-13 15_54_34","7191","7652","27"
"2013-08-13 15_54_34","7191","7703","25"
"2013-08-13 15_54_35","7191","7735","31"
"2013-08-13 15_54_35","7191","7706","24"
"2013-08-13 15_54_36","7191","7711","43"
"2013-08-13 15_54_37","7191","7105","49"
"2013-08-13 15_54_37","7191","6505","28"
"2013-08-13 15_54_38","7191","6506","35"
"2013-08-13 15_54_38","7191","6503","47"
"2013-08-13 15_54_39","7191","6501","39"
"2013-08-13 15_54_40","7191","6406","32"
"2013-08-13 15_54_40","7191","6405","41"
"2013-08-13 15_54_41","7191","6411","22"
"2013-08-13 15_54_41","7191","6402","30"
"2013-08-13 15_54_42","7191","6394","45"
"2013-08-13 15_54_43","7191","6409","23"
"2013-08-13 15_54_43","7191","6416","34"
"2013-08-13 15_54_44","7191","6406","40"
"2013-08-13 15_54_44","7191","6419","26"
"2013-08-13 15_54_45","7191","6398","50"
"2013-08-13 15_54_46","7191","6407","33"
"2013-08-13 15_54_46","6615","6417","42"
"2013-08-13 15_54_47","6615","6511","38"
"2013-08-13 15_54_47","6615","7076","36"
"2013-08-13 15_54_48","6039","7101","37"
"2013-08-13 15_54_49","6615","7300","48"
"2013-08-13 15_54_49","6039","7703","44"
"2013-08-13 15_54_50","6039","7711","21"
"2013-08-13 15_54_51","6039","7713","46"
"2013-08-13 15_54_51","6039","7699","29"
"2013-08-13 15_54_52","857","977","41"
"2013-08-13 15_54_52","6039","7691","27"
"2013-08-13 15_54_52","6039","7696","25"
"2013-08-13 15_54_53","6039","7704","31"
"2013-08-13 15_54_54","6039","7717","24"
"2013-08-13 15_54_54","6039","7704","43"
"2013-08-13 15_54_55","6039","7707","49"
"2013-08-13 15_54_55","6039","7702","28"
"2013-08-13 15_54_56","6039","7729","35"
"2013-08-13 15_54_57","6039","7710","47"
"2013-08-13 15_54_57","6039","7689","39"
"2013-08-13 15_54_58","6039","7680","32"
"2013-08-13 15_54_58","6615","7188","22"
"2013-08-13 15_54_59","6615","7110","30"
"2013-08-13 15_55_00","7191","7105","45"
"2013-08-13 15_55_00","7191","7113","23"
"2013-08-13 15_55_01","7191","7100","34"
"2013-08-13 15_55_01","7191","7203","40"
"2013-08-13 15_55_02","7191","7099","26"
"2013-08-13 15_55_03","7191","7103","50"
"2013-08-13 15_55_03","7191","7112","33"
"2013-08-13 15_55_04","7191","7113","42"
"2013-08-13 15_55_04","7191","7105","38"
"2013-08-13 15_55_05","7191","7105","36"
"2013-08-13 15_55_06","7191","7007","37"
"2013-08-13 15_55_06","7191","7005","48"
"2013-08-13 15_55_07","7191","7006","44"
"2013-08-13 15_55_07","7191","7002","21"
"2013-08-13 15_55_08","7191","7005","46"
"2013-08-13 15_55_09","6615","7013","29"
"2013-08-13 15_55_09","6615","7109","41"
"2013-08-13 15_55_10","6615","7610","27"
"2013-08-13 15_55_10","6615","7606","25"
"2013-08-13 15_55_11","6615","7611","31"
"2013-08-13 15_55_12","6615","7612","24"
"2013-08-13 15_55_12","6615","7610","43"
"2013-08-13 15_55_13","6615","7612","49"
"2013-08-13 15_55_13","6615","7605","28"
"2013-08-13 15_55_14","829","902","50"
"2013-08-13 15_55_14","6615","7606","35"
"2013-08-13 15_55_15","6615","7597","47"
"2013-08-13 15_55_15","6615","7605","39"
"2013-08-13 15_55_16","6615","7611","32"
"2013-08-13 15_55_16","6615","7607","22"
"2013-08-13 15_55_17","6615","7608","30"
"2013-08-13 15_55_18","6615","7608","45"
"2013-08-13 15_55_18","6615","7605","23"
"2013-08-13 15_55_19","6615","7604","34"
"2013-08-13 15_55_19","6615","7603","40"
"2013-08-13 15_55_20","6615","7608","26"
"2013-08-13 15_55_21","7191","7015","33"
"2013-08-13 15_55_21","7191","7018","42"
"2013-08-13 15_55_22","7191","7022","38"
"2013-08-13 15_55_22","7191","7004","36"
"2013-08-13 15_55_23","7191","7008","37"
"2013-08-13 15_55_24","7191","7010","48"
"2013-08-13 15_55_24","7191","7003","44"
"2013-08-13 15_55_25","7191","7005","21"
"2013-08-13 15_55_25","7191","7012","46"
"2013-08-13 15_55_26","7191","7008","29"
"2013-08-13 15_55_27","7191","7005","41"
"2013-08-13 15_55_27","7191","7003","27"
"2013-08-13 15_55_28","7191","7005","25"
"2013-08-13 15_55_28","7191","7006","31"
"2013-08-13 15_55_29","7191","7006","24"
"2013-08-13 15_55_30","7191","7007","43"
"2013-08-13 15_55_30","7191","7003","49"
"2013-08-13 15_55_31","6615","7011","28"
"2013-08-13 15_55_31","6615","7110","50"
"2013-08-13 15_55_32","6615","7604","35"
"2013-08-13 15_55_33","6615","7609","47"
"2013-08-13 15_55_33","6615","7602","39"
"2013-08-13 15_55_34","6615","7603","32"
"2013-08-13 15_55_34","6615","7607","22"
"2013-08-13 15_55_35","6615","7606","30"
"2013-08-13 15_55_36","6615","7607","45"
"2013-08-13 15_55_36","6615","7613","23"
"2013-08-13 15_55_37","6615","7598","34"
"2013-08-13 15_55_37","6615","7607","40"
"2013-08-13 15_55_38","6615","7606","26"
"2013-08-13 15_55_39","6615","7610","33"
"2013-08-13 15_55_39","6615","7614","42"
"2013-08-13 15_55_40","6615","7610","38"
"2013-08-13 15_55_40","6502","7608","36"
"2013-08-13 15_55_41","6615","7604","37"
"2013-08-13 15_55_42","6615","7608","48"
"2013-08-13 15_55_42","6615","7604","44"
"2013-08-13 15_55_43","6615","7606","21"
"2013-08-13 15_55_43","7191","7607","46"
"2013-08-13 15_55_44","7191","7621","29"
"2013-08-13 15_55_45","7191","7609","41"
"2013-08-13 15_55_45","7191","7607","27"
"2013-08-13 15_55_46","7191","7606","25"
"2013-08-13 15_55_46","7191","7602","31"
"2013-08-13 15_55_47","7191","7607","24"
"2013-08-13 15_55_48","7191","7611","43"
"2013-08-13 15_55_48","7191","7625","49"
"2013-08-13 15_55_49","7191","7701","28"
"2013-08-13 15_55_49","7191","7699","50"
"2013-08-13 15_55_50","7191","7708","35"
"2013-08-13 15_55_51","7191","7704","47"
"2013-08-13 15_55_51","7191","7704","39"
"2013-08-13 15_55_52","7191","7706","32"
"2013-08-13 15_55_52","7191","7710","22"
"2013-08-13 15_55_53","7191","7808","30"
"2013-08-13 15_55_54","7191","7708","45"
"2013-08-13 15_55_54","7191","7708","23"
"2013-08-13 15_55_55","7191","7708","34"
"2013-08-13 15_55_55","7191","7706","40"
"2013-08-13 15_55_56","7191","7711","26"
"2013-08-13 15_55_57","7191","7705","33"
"2013-08-13 15_55_57","7191","7706","42"
"2013-08-13 15_55_58","7191","7704","38"
"2013-08-13 15_55_58","7191","7714","36"
"2013-08-13 15_55_59","7191","7707","37"
"2013-08-13 15_56_00","7191","7706","48"
"2013-08-13 15_56_00","7201","7712","44"
"2013-08-13 15_56_01","7191","7704","21"
"2013-08-13 15_56_01","7191","7703","46"
"2013-08-13 15_56_02","7201","7705","29"
"2013-08-13 15_56_03","7240","7801","41"
"2013-08-13 15_56_03","7191","7707","27"
"2013-08-13 15_56_04","7191","7713","25"
"2013-08-13 15_56_04","7191","7697","31"
"2013-08-13 15_56_05","7191","7706","24"
"2013-08-13 15_56_06","7191","7804","43"
"2013-08-13 15_56_06","7191","7707","49"
"2013-08-13 15_56_07","7191","7615","28"
