time_block,EXPECTED_TIME_TO_SERVE_COMPOSITION,REAL_TIME_TO_SERVE_COMPOSITION,CLIENT_AGENT
"2013-08-13 11_25_10","3747","4702","12"
"2013-08-13 11_25_11","3747","4600","39"
"2013-08-13 11_25_11","3747","4602","30"
"2013-08-13 11_25_12","3747","4617","22"
"2013-08-13 11_25_12","3747","4600","28"
"2013-08-13 11_25_13","3747","4699","17"
"2013-08-13 11_25_13","3747","4602","23"
"2013-08-13 11_25_14","3747","4608","18"
"2013-08-13 11_25_14","3747","4635","27"
"2013-08-13 11_25_15","3747","4713","20"
"2013-08-13 11_25_15","3747","4574","15"
"2013-08-13 11_25_16","3747","4600","35"
"2013-08-13 11_25_16","3747","4601","24"
"2013-08-13 11_25_17","3747","4499","38"
"2013-08-13 11_25_17","3747","4597","11"
"2013-08-13 11_25_18","3747","4597","36"
"2013-08-13 11_25_18","3747","4599","33"
"2013-08-13 11_25_19","3747","4614","25"
"2013-08-13 11_25_19","3747","4558","21"
"2013-08-13 11_25_20","3747","4553","29"
"2013-08-13 11_25_20","3747","4591","31"
"2013-08-13 11_25_21","3747","4602","40"
"2013-08-13 11_25_21","3747","4593","37"
"2013-08-13 11_25_22","3747","4600","34"
"2013-08-13 11_25_22","3747","4574","32"
"2013-08-13 11_25_23","3747","4628","14"
"2013-08-13 11_25_23","3747","4711","16"
"2013-08-13 11_25_24","3747","4596","26"
"2013-08-13 11_25_24","3747","4601","13"
"2013-08-13 11_25_25","3747","4601","19"
"2013-08-13 11_25_25","887","1006","18"
"2013-08-13 11_25_25","3747","4607","12"
"2013-08-13 11_25_26","3747","4578","39"
"2013-08-13 11_25_26","3747","4558","30"
"2013-08-13 11_25_27","3747","4700","22"
"2013-08-13 11_25_27","3747","4591","28"
"2013-08-13 11_25_28","3747","4604","17"
"2013-08-13 11_25_28","3747","4603","23"
"2013-08-13 11_25_29","3747","4100","27"
"2013-08-13 11_25_29","3747","4112","20"
"2013-08-13 11_25_30","3747","4113","15"
"2013-08-13 11_25_30","755","901","25"
"2013-08-13 11_25_30","3747","4234","35"
"2013-08-13 11_25_31","3747","4100","24"
"2013-08-13 11_25_31","3598","4155","38"
"2013-08-13 11_25_32","3747","4201","11"
"2013-08-13 11_25_32","3747","4000","36"
"2013-08-13 11_25_33","3747","4094","33"
"2013-08-13 11_25_33","3747","3525","21"
"2013-08-13 11_25_34","3747","3574","29"
"2013-08-13 11_25_34","3747","3597","31"
"2013-08-13 11_25_35","3747","3594","40"
"2013-08-13 11_25_35","3747","3590","37"
"2013-08-13 11_25_36","3747","3596","34"
"2013-08-13 11_25_36","3747","3596","32"
"2013-08-13 11_25_37","3747","3593","14"
"2013-08-13 11_25_37","3747","3601","16"
"2013-08-13 11_25_38","3747","3602","26"
"2013-08-13 11_25_38","3747","3601","13"
"2013-08-13 11_25_39","3318","3603","19"
"2013-08-13 11_25_39","3318","3714","18"
"2013-08-13 11_25_40","3318","4109","12"
"2013-08-13 11_25_40","3318","4088","39"
"2013-08-13 11_25_41","3318","4102","30"
"2013-08-13 11_25_41","3318","4096","22"
"2013-08-13 11_25_42","3747","4102","28"
"2013-08-13 11_25_42","3318","4107","17"
"2013-08-13 11_25_43","3318","4164","23"
"2013-08-13 11_25_43","3318","4059","27"
"2013-08-13 11_25_44","3318","4101","20"
"2013-08-13 11_25_44","2889","4077","15"
"2013-08-13 11_25_45","2889","4299","25"
"2013-08-13 11_25_45","2889","4601","35"
"2013-08-13 11_25_46","2889","4615","24"
"2013-08-13 11_25_46","865","993","40"
"2013-08-13 11_25_46","2889","4600","38"
"2013-08-13 11_25_47","2889","4609","11"
"2013-08-13 11_25_47","2889","4589","36"
"2013-08-13 11_25_48","2889","4607","33"
"2013-08-13 11_25_48","2889","4698","21"
"2013-08-13 11_25_49","2889","4617","29"
"2013-08-13 11_25_49","2889","4607","31"
"2013-08-13 11_25_50","2889","4109","37"
"2013-08-13 11_25_50","3204","4195","34"
"2013-08-13 11_25_51","2889","4093","32"
"2013-08-13 11_25_51","3318","4104","14"
"2013-08-13 11_25_52","3318","4097","16"
"2013-08-13 11_25_52","3318","4101","26"
"2013-08-13 11_25_53","3318","4107","13"
"2013-08-13 11_25_53","3318","4098","19"
"2013-08-13 11_25_54","3318","4112","18"
"2013-08-13 11_25_54","3318","4142","12"
"2013-08-13 11_25_55","3318","4091","39"
"2013-08-13 11_25_55","3633","4099","30"
"2013-08-13 11_25_56","3747","4122","22"
"2013-08-13 11_25_56","3747","4116","28"
"2013-08-13 11_25_57","3747","4095","17"
"2013-08-13 11_25_57","3747","4129","23"
"2013-08-13 11_25_58","3747","4085","27"
"2013-08-13 11_25_58","3747","4200","20"
"2013-08-13 11_25_59","3747","4128","15"
"2013-08-13 11_25_59","3747","4099","25"
"2013-08-13 11_26_00","3747","4200","35"
"2013-08-13 11_26_00","3318","4105","24"
"2013-08-13 11_26_01","3747","4298","40"
"2013-08-13 11_26_01","3318","4712","38"
"2013-08-13 11_26_02","3318","4600","11"
"2013-08-13 11_26_02","3318","4677","36"
"2013-08-13 11_26_03","3318","4600","33"
"2013-08-13 11_26_03","3318","4594","21"
"2013-08-13 11_26_04","3318","4704","29"
"2013-08-13 11_26_04","3318","4716","31"
"2013-08-13 11_26_05","3318","4711","37"
"2013-08-13 11_26_05","3318","4601","34"
"2013-08-13 11_26_06","3318","4698","32"
"2013-08-13 11_26_06","3318","4573","14"
"2013-08-13 11_26_07","3318","4672","16"
"2013-08-13 11_26_07","3318","4565","26"
"2013-08-13 11_26_08","3318","4690","13"
"2013-08-13 11_26_08","3318","4594","19"
"2013-08-13 11_26_09","3318","4587","18"
"2013-08-13 11_26_09","3318","4600","12"
"2013-08-13 11_26_10","3318","4598","39"
"2013-08-13 11_26_10","3318","4583","30"
"2013-08-13 11_26_11","3318","4597","22"
"2013-08-13 11_26_11","3318","4600","28"
"2013-08-13 11_26_12","3633","4703","17"
"2013-08-13 11_26_12","3747","4603","23"
"2013-08-13 11_26_13","3721","4600","27"
"2013-08-13 11_26_13","3747","4605","20"
"2013-08-13 11_26_14","3747","4608","15"
"2013-08-13 11_26_14","3747","4698","25"
"2013-08-13 11_26_15","3747","4628","35"
"2013-08-13 11_26_15","3747","4642","24"
"2013-08-13 11_26_16","3747","4676","40"
"2013-08-13 11_26_16","3747","4599","38"
"2013-08-13 11_26_17","3747","4593","11"
"2013-08-13 11_26_17","3747","4708","36"
"2013-08-13 11_26_17","887","1014","14"
"2013-08-13 11_26_18","3747","4601","33"
"2013-08-13 11_26_18","3747","4691","21"
"2013-08-13 11_26_19","3747","4603","29"
"2013-08-13 11_26_19","3747","4622","31"
"2013-08-13 11_26_20","3747","4721","37"
"2013-08-13 11_26_20","3747","4617","34"
"2013-08-13 11_26_21","3747","4587","32"
"2013-08-13 11_26_21","3747","4083","16"
"2013-08-13 11_26_22","3747","4101","26"
"2013-08-13 11_26_22","3747","4104","13"
"2013-08-13 11_26_23","3747","4174","19"
"2013-08-13 11_26_23","3747","4086","18"
"2013-08-13 11_26_24","3747","4114","12"
"2013-08-13 11_26_24","3747","3986","39"
"2013-08-13 11_26_25","3598","4100","30"
"2013-08-13 11_26_25","3747","4061","22"
"2013-08-13 11_26_26","3747","4077","28"
"2013-08-13 11_26_26","3747","4098","17"
"2013-08-13 11_26_27","3747","4209","23"
"2013-08-13 11_26_27","3747","4069","27"
"2013-08-13 11_26_28","3747","4048","20"
"2013-08-13 11_26_28","3747","4109","15"
"2013-08-13 11_26_29","3747","4099","25"
"2013-08-13 11_26_29","3747","4101","35"
"2013-08-13 11_26_30","3747","4091","24"
"2013-08-13 11_26_30","3747","4002","40"
"2013-08-13 11_26_31","3747","4100","38"
"2013-08-13 11_26_31","3747","4110","11"
"2013-08-13 11_26_32","3318","4121","36"
"2013-08-13 11_26_32","3318","4299","14"
"2013-08-13 11_26_33","3318","4627","33"
"2013-08-13 11_26_33","887","1044","26"
"2013-08-13 11_26_33","3318","4596","21"
"2013-08-13 11_26_34","3318","4701","29"
"2013-08-13 11_26_34","3318","4560","31"
"2013-08-13 11_26_35","3318","4705","37"
"2013-08-13 11_26_35","3318","4600","34"
"2013-08-13 11_26_36","3747","4697","32"
"2013-08-13 11_26_36","3318","4594","16"
"2013-08-13 11_26_37","3318","4222","13"
"2013-08-13 11_26_37","3318","4058","19"
"2013-08-13 11_26_37","738","862","17"
"2013-08-13 11_26_38","3318","4101","18"
"2013-08-13 11_26_38","3318","4083","12"
"2013-08-13 11_26_39","3318","4099","39"
"2013-08-13 11_26_39","3318","4064","30"
"2013-08-13 11_26_40","3318","4096","22"
"2013-08-13 11_26_40","3318","4120","28"
"2013-08-13 11_26_41","3318","3500","23"
"2013-08-13 11_26_41","3318","3612","27"
"2013-08-13 11_26_42","3318","3565","20"
"2013-08-13 11_26_42","3633","3602","15"
"2013-08-13 11_26_42","755","922","11"
"2013-08-13 11_26_43","3747","3602","25"
"2013-08-13 11_26_43","3747","3614","35"
"2013-08-13 11_26_44","3747","3610","24"
"2013-08-13 11_26_44","3747","3587","40"
"2013-08-13 11_26_45","3747","3595","38"
"2013-08-13 11_26_45","3747","3105","36"
"2013-08-13 11_26_46","3747","3097","14"
"2013-08-13 11_26_46","3318","3099","33"
"2013-08-13 11_26_47","3318","3199","26"
"2013-08-13 11_26_47","3318","3599","21"
"2013-08-13 11_26_48","3318","3601","29"
"2013-08-13 11_26_48","3318","3609","31"
"2013-08-13 11_26_49","3318","3736","37"
"2013-08-13 11_26_49","3318","3600","34"
"2013-08-13 11_26_50","3318","3705","32"
"2013-08-13 11_26_50","3318","3692","16"
"2013-08-13 11_26_51","3318","3600","13"
"2013-08-13 11_26_51","2889","3701","19"
"2013-08-13 11_26_52","3318","3907","17"
"2013-08-13 11_26_52","2889","4099","18"
"2013-08-13 11_26_53","2889","4105","12"
"2013-08-13 11_26_53","2889","4090","39"
"2013-08-13 11_26_54","2889","4101","30"
"2013-08-13 11_26_54","2889","4201","22"
"2013-08-13 11_26_55","2889","4102","28"
"2013-08-13 11_26_55","2889","4011","23"
"2013-08-13 11_26_56","2889","4105","27"
"2013-08-13 11_26_56","2889","4226","20"
"2013-08-13 11_26_57","2460","4170","15"
"2013-08-13 11_26_57","755","908","14"
"2013-08-13 11_26_57","2889","4301","11"
"2013-08-13 11_26_58","2460","4639","25"
"2013-08-13 11_26_58","2460","4608","35"
"2013-08-13 11_26_59","2775","4701","24"
"2013-08-13 11_26_59","2889","4606","40"
"2013-08-13 11_27_00","2889","4602","38"
"2013-08-13 11_27_00","2889","4619","36"
"2013-08-13 11_27_01","2889","4100","33"
"2013-08-13 11_27_01","2889","4101","26"
"2013-08-13 11_27_02","2889","4094","21"
"2013-08-13 11_27_02","3204","4099","29"
"2013-08-13 11_27_03","3318","4116","31"
"2013-08-13 11_27_03","3318","4100","37"
"2013-08-13 11_27_04","3318","4101","34"
"2013-08-13 11_27_04","3318","4080","32"
"2013-08-13 11_27_05","3318","4107","16"
"2013-08-13 11_27_05","3318","4087","13"
"2013-08-13 11_27_06","3318","4110","19"
"2013-08-13 11_27_06","3318","4096","17"
"2013-08-13 11_27_07","3318","4127","18"
"2013-08-13 11_27_07","3318","4100","12"
"2013-08-13 11_27_08","3747","4100","39"
"2013-08-13 11_27_08","3747","4096","30"
"2013-08-13 11_27_09","3747","4212","22"
"2013-08-13 11_27_09","3747","4236","28"
"2013-08-13 11_27_10","3747","4098","23"
"2013-08-13 11_27_10","3747","4095","27"
"2013-08-13 11_27_11","3747","4102","20"
"2013-08-13 11_27_11","3318","4106","15"
"2013-08-13 11_27_12","3747","4285","14"
"2013-08-13 11_27_12","3318","4698","11"
"2013-08-13 11_27_13","3318","4580","25"
"2013-08-13 11_27_13","3318","4598","35"
"2013-08-13 11_27_14","3318","4700","24"
"2013-08-13 11_27_14","3318","4603","40"
"2013-08-13 11_27_15","3318","4607","38"
"2013-08-13 11_27_15","3318","4707","36"
"2013-08-13 11_27_16","3318","4712","33"
"2013-08-13 11_27_16","3318","4607","26"
"2013-08-13 11_27_17","3318","4587","21"
"2013-08-13 11_27_17","3318","4709","29"
"2013-08-13 11_27_18","3318","4607","31"
"2013-08-13 11_27_18","3318","4606","37"
"2013-08-13 11_27_19","3318","4611","34"
"2013-08-13 11_27_19","3318","4604","32"
"2013-08-13 11_27_20","3318","4589","16"
"2013-08-13 11_27_20","3318","4609","13"
"2013-08-13 11_27_21","3318","4598","19"
"2013-08-13 11_27_21","3318","4612","17"
"2013-08-13 11_27_22","3318","4646","18"
"2013-08-13 11_27_22","3318","4564","12"
"2013-08-13 11_27_23","3633","4602","39"
"2013-08-13 11_27_23","3747","4599","30"
"2013-08-13 11_27_24","3747","4607","22"
"2013-08-13 11_27_24","3747","4712","28"
"2013-08-13 11_27_25","3747","4577","23"
"2013-08-13 11_27_25","3747","4603","27"
"2013-08-13 11_27_26","3747","4602","20"
"2013-08-13 11_27_26","3747","4600","15"
"2013-08-13 11_27_27","3747","4602","14"
"2013-08-13 11_27_27","3747","4585","11"
"2013-08-13 11_27_28","3747","4604","25"
"2013-08-13 11_27_28","3747","4575","35"
"2013-08-13 11_27_29","3747","4692","24"
"2013-08-13 11_27_29","3747","4600","40"
"2013-08-13 11_27_30","3747","4594","38"
"2013-08-13 11_27_30","3747","4600","36"
"2013-08-13 11_27_31","3747","4606","33"
"2013-08-13 11_27_31","3747","4596","26"
"2013-08-13 11_27_32","3747","4610","21"
"2013-08-13 11_27_32","3747","4593","29"
"2013-08-13 11_27_33","3747","4607","31"
"2013-08-13 11_27_33","3747","4591","37"
"2013-08-13 11_27_34","3747","4582","34"
"2013-08-13 11_27_34","3747","4605","32"
"2013-08-13 11_27_35","3747","4570","16"
"2013-08-13 11_27_35","3747","4682","13"
"2013-08-13 11_27_36","3747","4618","19"
"2013-08-13 11_27_36","3747","4597","17"
"2013-08-13 11_27_37","3747","4608","18"
"2013-08-13 11_27_37","3747","4601","12"
"2013-08-13 11_27_38","3747","4597","39"
"2013-08-13 11_27_38","3747","4699","30"
"2013-08-13 11_27_39","3747","4700","22"
"2013-08-13 11_27_39","3747","4602","28"
"2013-08-13 11_27_40","3747","4768","23"
"2013-08-13 11_27_40","3747","4602","27"
"2013-08-13 11_27_41","3747","4595","20"
"2013-08-13 11_27_41","3747","4600","15"
"2013-08-13 11_27_42","3747","4602","14"
"2013-08-13 11_27_42","3747","4607","11"
"2013-08-13 11_27_43","3747","4603","25"
"2013-08-13 11_27_43","3747","4703","35"
"2013-08-13 11_27_44","3747","4622","24"
"2013-08-13 11_27_44","3747","4580","40"
"2013-08-13 11_27_45","3747","4604","38"
"2013-08-13 11_27_45","3747","4577","36"
"2013-08-13 11_27_46","3747","4688","33"
"2013-08-13 11_27_46","3742","4610","26"
"2013-08-13 11_27_47","3747","4599","21"
"2013-08-13 11_27_47","3747","4702","29"
"2013-08-13 11_27_48","3747","4600","31"
"2013-08-13 11_27_48","3747","4626","37"
"2013-08-13 11_27_49","3747","4594","34"
"2013-08-13 11_27_49","3747","4558","32"
"2013-08-13 11_27_50","3747","4630","16"
"2013-08-13 11_27_50","3747","4560","13"
"2013-08-13 11_27_51","3747","4578","19"
"2013-08-13 11_27_51","3747","4573","17"
"2013-08-13 11_27_52","3747","4597","18"
"2013-08-13 11_27_52","3747","4619","12"
"2013-08-13 11_27_53","3747","4695","39"
"2013-08-13 11_27_53","3747","4593","30"
"2013-08-13 11_27_54","3747","4676","22"
"2013-08-13 11_27_54","3747","4498","28"
"2013-08-13 11_27_55","3747","4501","23"
"2013-08-13 11_27_55","3747","4597","27"
"2013-08-13 11_27_56","3747","4602","20"
"2013-08-13 11_27_56","3747","4629","15"
"2013-08-13 11_27_57","3747","4588","14"
"2013-08-13 11_27_57","3747","4585","11"
"2013-08-13 11_27_58","3747","4597","25"
"2013-08-13 11_27_58","738","800","21"
"2013-08-13 11_27_58","3747","4584","35"
"2013-08-13 11_27_59","3747","4599","24"
"2013-08-13 11_27_59","887","1107","29"
"2013-08-13 11_27_59","3747","4602","40"
"2013-08-13 11_28_00","3747","4598","38"
"2013-08-13 11_28_00","3747","4703","36"
"2013-08-13 11_28_01","3747","4668","33"
"2013-08-13 11_28_01","3747","4604","26"
"2013-08-13 11_28_02","3747","3597","31"
"2013-08-13 11_28_02","3747","3608","37"
"2013-08-13 11_28_03","3747","3630","34"
"2013-08-13 11_28_03","3747","3601","32"
"2013-08-13 11_28_04","3747","3700","16"
"2013-08-13 11_28_04","3747","3607","13"
"2013-08-13 11_28_05","3747","3585","19"
"2013-08-13 11_28_05","3747","3576","17"
"2013-08-13 11_28_06","3747","3588","18"
"2013-08-13 11_28_06","3747","3597","12"
"2013-08-13 11_28_07","3747","3602","39"
"2013-08-13 11_28_07","3747","3700","30"
"2013-08-13 11_28_08","3747","3592","22"
"2013-08-13 11_28_08","3747","3599","28"
"2013-08-13 11_28_09","3747","3602","23"
"2013-08-13 11_28_09","3747","3622","27"
"2013-08-13 11_28_10","3747","3597","20"
"2013-08-13 11_28_10","3747","3710","15"
"2013-08-13 11_28_11","3747","3606","14"
"2013-08-13 11_28_11","3747","3597","11"
"2013-08-13 11_28_12","3318","3607","25"
"2013-08-13 11_28_12","3318","3900","21"
"2013-08-13 11_28_13","2889","4201","35"
"2013-08-13 11_28_13","2889","4100","24"
"2013-08-13 11_28_14","2889","4613","29"
"2013-08-13 11_28_14","2889","4685","40"
"2013-08-13 11_28_15","2889","4600","38"
"2013-08-13 11_28_15","865","1007","16"
"2013-08-13 11_28_15","2889","4601","36"
"2013-08-13 11_28_16","2889","4599","33"
"2013-08-13 11_28_16","2889","4701","26"
"2013-08-13 11_28_17","2889","4605","31"
"2013-08-13 11_28_17","882","1035","18"
"2013-08-13 11_28_17","2889","4708","37"
"2013-08-13 11_28_18","2889","4600","34"
"2013-08-13 11_28_18","2889","4601","32"
"2013-08-13 11_28_19","2889","4184","13"
"2013-08-13 11_28_19","2889","4089","19"
"2013-08-13 11_28_20","2889","4077","17"
"2013-08-13 11_28_20","2889","3592","12"
"2013-08-13 11_28_21","2889","3602","39"
"2013-08-13 11_28_21","2889","3617","30"
"2013-08-13 11_28_22","2889","3698","22"
"2013-08-13 11_28_22","1202","982","14"
"2013-08-13 11_28_22","3204","3602","28"
"2013-08-13 11_28_23","3204","3586","23"
"2013-08-13 11_28_23","3633","3501","27"
"2013-08-13 11_28_24","3633","3601","20"
"2013-08-13 11_28_24","706","810","35"
"2013-08-13 11_28_24","3633","3468","15"
"2013-08-13 11_28_25","3598","3097","11"
"2013-08-13 11_28_25","3747","3104","25"
"2013-08-13 11_28_26","3747","3117","21"
"2013-08-13 11_28_26","3747","2628","24"
"2013-08-13 11_28_27","3747","2690","29"
"2013-08-13 11_28_27","3747","2604","40"
"2013-08-13 11_28_28","3318","2601","38"
"2013-08-13 11_28_28","3318","2699","16"
"2013-08-13 11_28_29","3318","3140","36"
"2013-08-13 11_28_29","3318","3102","33"
"2013-08-13 11_28_29","887","1215","34"
"2013-08-13 11_28_30","3318","3101","26"
"2013-08-13 11_28_30","2889","3104","31"
"2013-08-13 11_28_31","2889","3166","18"
"2013-08-13 11_28_31","2889","3602","37"
"2013-08-13 11_28_32","2889","3205","32"
"2013-08-13 11_28_32","2863","3099","13"
"2013-08-13 11_28_33","2889","2898","19"
"2013-08-13 11_28_33","2889","3098","17"
"2013-08-13 11_28_34","2889","3209","12"
"2013-08-13 11_28_34","2889","3093","39"
"2013-08-13 11_28_35","2889","3106","30"
"2013-08-13 11_28_35","2889","3092","22"
"2013-08-13 11_28_36","2460","3198","14"
"2013-08-13 11_28_36","2460","3600","28"
"2013-08-13 11_28_37","2460","3709","23"
"2013-08-13 11_28_37","2460","3571","27"
"2013-08-13 11_28_38","2031","3579","20"
"2013-08-13 11_28_38","2460","3863","35"
"2013-08-13 11_28_39","2031","4199","15"
"2013-08-13 11_28_39","2031","4101","11"
"2013-08-13 11_28_40","2031","4096","25"
"2013-08-13 11_28_40","2346","4095","21"
"2013-08-13 11_28_40","865","991","33"
"2013-08-13 11_28_41","2460","4116","24"
"2013-08-13 11_28_41","2460","4096","29"
"2013-08-13 11_28_42","2460","4100","40"
"2013-08-13 11_28_42","2775","4118","38"
"2013-08-13 11_28_43","2889","4100","16"
"2013-08-13 11_28_43","2460","4111","36"
"2013-08-13 11_28_44","2889","4000","34"
"2013-08-13 11_28_44","2460","4098","26"
"2013-08-13 11_28_44","887","998","17"
"2013-08-13 11_28_45","2460","4095","31"
"2013-08-13 11_28_45","2460","4112","18"
"2013-08-13 11_28_46","2460","4097","37"
"2013-08-13 11_28_46","2460","4090","32"
"2013-08-13 11_28_47","2460","4105","13"
"2013-08-13 11_28_47","2311","4102","19"
"2013-08-13 11_28_48","2889","3592","12"
"2013-08-13 11_28_48","2740","3597","39"
"2013-08-13 11_28_49","3204","3607","30"
"2013-08-13 11_28_49","3318","3598","22"
"2013-08-13 11_28_50","3318","3636","14"
"2013-08-13 11_28_50","3318","3600","28"
"2013-08-13 11_28_51","3318","3582","23"
"2013-08-13 11_28_51","3318","3606","27"
"2013-08-13 11_28_52","3318","3600","20"
"2013-08-13 11_28_52","3318","3602","35"
"2013-08-13 11_28_53","3318","3696","15"
"2013-08-13 11_28_53","3318","3581","11"
"2013-08-13 11_28_54","3633","3616","25"
"2013-08-13 11_28_54","3204","3600","21"
"2013-08-13 11_28_55","3204","3699","33"
"2013-08-13 11_28_55","3318","3989","24"
"2013-08-13 11_28_56","3318","4101","29"
"2013-08-13 11_28_56","3318","4094","40"
"2013-08-13 11_28_57","3318","4093","38"
"2013-08-13 11_28_57","3318","4091","16"
"2013-08-13 11_28_58","3318","4201","36"
"2013-08-13 11_28_58","3318","4100","34"
"2013-08-13 11_28_59","2889","4101","26"
"2013-08-13 11_28_59","3318","4199","31"
"2013-08-13 11_29_00","2889","4697","17"
"2013-08-13 11_29_00","2889","4610","18"
"2013-08-13 11_29_01","2889","4598","37"
"2013-08-13 11_29_01","2889","4700","32"
"2013-08-13 11_29_02","2889","4618","13"
"2013-08-13 11_29_02","2740","4684","19"
"2013-08-13 11_29_02","1202","1000","27"
"2013-08-13 11_29_03","2889","4602","12"
"2013-08-13 11_29_03","2889","4602","39"
"2013-08-13 11_29_04","2889","4588","30"
"2013-08-13 11_29_04","2889","4716","22"
"2013-08-13 11_29_05","2889","4600","14"
"2013-08-13 11_29_05","2889","4600","28"
"2013-08-13 11_29_06","2889","4605","23"
"2013-08-13 11_29_06","3318","4102","20"
"2013-08-13 11_29_07","3318","4111","35"
"2013-08-13 11_29_07","3318","4114","15"
